dataset,availability_level,window_id,block_id,predictor_snapshot_id,state_before_decision,n_cal_before_decision,C_hat,q_t,C_LCB,tau_cov,Gate_t,Design_t,C_t,Y_oracle,Y_cert,certificate_valid,false_safe,false_unsafe,classification,score_S_t,reset_trigger_after_window,state_next_window,natural_complete_status,natural_boundary_status,oracle_source_hash,stress_mask_hash,predictor_hash,snapshot_hash,feature_spec_hash,certificate_code_hash,cal_window_ids,boundary_near,C_LCB_zero,predictor_id,reset_rule_id,ridge_alpha,paper_method,k_n_clipped
uair,1.0,26,1,uair|a=1.00|b1,WARMUP,4,0.22911522451719832,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.04683674350454001,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,27,1,uair|a=1.00|b1,WARMUP,5,0.2301219599825235,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.0022738587167007995,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,28,1,uair|a=1.00|b1,WARMUP,6,0.2347831390464223,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.006935037780599618,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,29,1,uair|a=1.00|b1,WARMUP,7,0.23797828540530772,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.010130184139485021,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,30,1,uair|a=1.00|b1,WARMUP,8,0.23783858868594948,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.009990487420126787,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,31,1,uair|a=1.00|b1,WARMUP,9,0.23715800990518776,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.009309908639365067,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,32,1,uair|a=1.00|b1,WARMUP,10,0.23599634842209632,,0.0,0.05,0,0,0.2278481012658227,True,False,True,False,True,FALSE_UNSAFE,0.00814824715627363,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,33,1,uair|a=1.00|b1,WARMUP,11,0.23444509420663137,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.03137769060349524,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,34,1,uair|a=1.00|b1,WARMUP,12,0.23605414958581647,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.02976863522431014,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,35,1,uair|a=1.00|b1,WARMUP,13,0.23673243497150806,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.02909034983861855,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,36,1,uair|a=1.00|b1,WARMUP,14,0.23483571774941153,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.03098706706071508,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,37,1,uair|a=1.00|b1,WARMUP,15,0.23308757088652254,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.03273521392360407,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,38,1,uair|a=1.00|b1,WARMUP,16,0.23161831023582638,,0.0,0.05,0,0,0.2658227848101266,True,False,True,False,True,FALSE_UNSAFE,-0.03420447457430023,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,39,1,uair|a=1.00|b1,WARMUP,17,0.23053833403228322,,0.0,0.05,0,0,0.240506329113924,True,False,True,False,True,FALSE_UNSAFE,-0.009967995081640785,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,40,1,uair|a=1.00|b1,WARMUP,18,0.22764196167792866,,0.0,0.05,0,0,0.240506329113924,True,False,True,False,True,FALSE_UNSAFE,-0.012864367435995339,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,41,1,uair|a=1.00|b1,CERTIFIED,19,0.2257960634263245,0.04683674350454001,0.1789593199217845,0.05,1,1,0.240506329113924,True,True,True,False,False,TRUE_SAFE,-0.014710265687599505,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,42,1,uair|a=1.00|b1,CERTIFIED,20,0.22603041260887857,0.04683674350454001,0.17919366910433857,0.05,1,1,0.240506329113924,True,True,True,False,False,TRUE_SAFE,-0.014475916505045427,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,43,1,uair|a=1.00|b1,CERTIFIED,21,0.22679850661117684,0.04683674350454001,0.17996176310663684,0.05,1,1,0.240506329113924,True,True,True,False,False,TRUE_SAFE,-0.013707822502747158,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,44,1,uair|a=1.00|b1,CERTIFIED,22,0.2280405460741456,0.04683674350454001,0.18120380256960558,0.05,1,1,0.240506329113924,True,True,True,False,False,TRUE_SAFE,-0.01246578303977841,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,45,1,uair|a=1.00|b1,CERTIFIED,23,0.2296650410278285,0.04683674350454001,0.1828282975232885,0.05,1,1,0.1822784810126583,True,True,False,False,False,TRUE_SAFE,0.04738656001517019,1,RESET,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,ac03be80f8bf735220158d9c88839877256da57bee07128762d565deb4664777,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,46,2,uair|a=1.00|b2,RESET,0,0.22191974642785783,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.03964126541519952,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,47,2,uair|a=1.00|b2,WARMUP,1,0.2190037801342813,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.03672529912162298,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,48,2,uair|a=1.00|b2,WARMUP,2,0.220509203114348,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.03823072210168968,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46|47,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,49,2,uair|a=1.00|b2,WARMUP,3,0.22215264407364219,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.039874163060983875,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46|47|48,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,50,2,uair|a=1.00|b2,WARMUP,4,0.223805646534866,,0.0,0.05,0,0,0.1822784810126583,True,False,True,False,True,FALSE_UNSAFE,0.0415271655222077,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46|47|48|49,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,51,2,uair|a=1.00|b2,WARMUP,5,0.057602722664204124,,0.0,0.05,0,0,0.0379746835443038,False,False,True,False,False,TRUE_UNSAFE,0.019628039119900326,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46|47|48|49|50,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,1.0,52,2,uair|a=1.00|b2,WARMUP,6,0.04429754209593383,,0.0,0.05,0,0,0.0379746835443038,False,False,True,False,False,TRUE_UNSAFE,0.006322858551630034,0,WARMUP,True,FULL_BOUNDARY,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,7e8d391f6b27641a4bf58157bc3c211607b97c4bd83bb7c6cb8f98dc02ec6464,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,46|47|48|49|50|51,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,0.8,0,0,uair|a=0.80|b0,WARMUP,0,0.018782152027723584,,0.0,0.05,0,0,0.0379746835443038,False,False,True,False,False,TRUE_UNSAFE,-0.019192531516580215,0,WARMUP,True,FULL_BOUNDARY,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,0.8,1,0,uair|a=0.80|b0,WARMUP,1,0.022690215655086866,,0.0,0.05,0,0,0.0379746835443038,False,False,True,False,False,TRUE_UNSAFE,-0.015284467889216932,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
uair,0.8,2,0,uair|a=0.80|b0,WARMUP,2,0.025657093257067765,,0.0,0.05,0,0,0.0417721518987341,False,False,True,False,False,TRUE_UNSAFE,-0.016115058641666336,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6206f84e8515f3824aee64d15f622d61ec5afc2254e9dde3cef047017d94ccf5,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
