round,dataset,scenario,method_or_configuration,seed,metric,value,status,comparison_class,paper_role,source_file,source_row_or_key,source_sha256,scientific_status,notes
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30020,Gap_mis,-0.022347667925103565,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,RMSE_mu,1.003750599710289,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,RMSE_rho,1.0150761918542357,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30020,Gap_mis,-0.011325592143946794,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,RMSE_mu,1.0037778388417957,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,RMSE_rho,1.0150933591213875,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAvg-Window,30020,Gap_mis,-0.011315520279591817,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,RMSE_mu,1.0030636427495618,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,RMSE_rho,1.0149978762464913,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TimeAlign-Agg,30020,Gap_mis,-0.011934233496929458,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,RMSE_mu,1.0036260010959146,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,RMSE_rho,1.015022423872684,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,RAVEN-MCS,30020,Gap_mis,-0.011396422776769333,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::raven::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,RMSE_mu,1.0037010010572354,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,RMSE_rho,1.015072587785722,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,complete_counteracting,TwoStage-Hajek,30020,Gap_mis,-0.011371586728486704,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,RMSE_mu,1.004106299393093,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,RMSE_rho,1.0086889841222455,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAsync-Window,30020,Gap_mis,-0.004582684729152575,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,RMSE_mu,1.0040847778588116,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,RMSE_rho,1.008688080679832,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,FedAvg-Window,30020,Gap_mis,-0.004603302821020394,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,RMSE_mu,1.003009513807311,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,RMSE_rho,1.0094071437233356,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TimeAlign-Agg,30020,Gap_mis,-0.006397629916024661,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,RMSE_mu,1.0046293034135452,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,RMSE_rho,1.0085609313442574,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,RAVEN-MCS,30020,Gap_mis,-0.003931627930712223,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::raven::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,RMSE_mu,1.0042062699840755,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,RMSE_rho,1.008627034110397,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,observation_only,TwoStage-Hajek,30020,Gap_mis,-0.004420764126321419,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::observation_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,RMSE_mu,1.0033471472296354,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,RMSE_rho,1.0195885769944832,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAsync-Window,30020,Gap_mis,-0.01624142976484788,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,RMSE_mu,1.00336150697615,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,RMSE_rho,1.0196047777355448,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,FedAvg-Window,30020,Gap_mis,-0.016243270759394912,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::fedavg_window::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,RMSE_mu,1.0035461775204035,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,RMSE_rho,1.0197480653510922,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TimeAlign-Agg,30020,Gap_mis,-0.016201887830688655,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::flamf_timealign_adapted::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,RMSE_mu,1.0032288835781904,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,RMSE_rho,1.0194373440923394,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30020,Gap_mis,-0.016208460514149037,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,RMSE_mu,1.0033486712351927,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,RMSE_rho,1.019572452845304,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30020,Gap_mis,-0.0162237816101114,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30020,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30020,RMSE_mu,1.0036261918820237,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30020,RMSE_rho,1.035534936763506,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30020,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30020,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30020,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30020,,VALID,
