dataset,seed,configuration,component,metric,full_RAVEN,ablation,absolute_change,relative_change_percent,status
SensorScope,30011,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.466181763612814,8.466143536818473,-3.822679434151155e-05,-0.00045152343061908044,VALID
SensorScope,30012,RAVEN-w/o-Design,Design,Delta_group,1.0031060360546422,1.0219635475989437,0.018857511544301486,1.8799120797309468,VALID
SensorScope,30012,RAVEN-w/o-Design,Design,Delta_c_s,1.277988485086274,1.284643054238325,0.006654569152050982,0.5207065032046628,VALID
SensorScope,30012,RAVEN-w/o-Design,Design,RMSE_mu,7.879424097815838,7.88200804248628,0.0025839446704418734,0.032793572707403046,VALID
SensorScope,30012,RAVEN-w/o-Design,Design,Tail_RMSE,8.401580226069179,8.404194190255827,0.0026139641866489427,0.031112768268737108,VALID
SensorScope,30012,RAVEN-w/o-Obs,Obs,Delta_group,1.0031060360546422,1.0066466593946484,0.003540623340006155,0.35296600885106094,VALID
SensorScope,30012,RAVEN-w/o-Obs,Obs,Delta_c_s,1.277988485086274,1.2778609649039527,-0.00012752018232120577,-0.009978194937538673,VALID
SensorScope,30012,RAVEN-w/o-Obs,Obs,RMSE_mu,7.879424097815838,7.879869590359616,0.00044549254377734826,0.0056538718851399045,VALID
SensorScope,30012,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.401580226069179,8.402031186204153,0.0004509601349749204,0.0053675632778657605,VALID
SensorScope,30012,RAVEN-w/o-Use,Use,Delta_group,1.0031060360546422,1.0024030775161703,-0.0007029585384719095,-0.07007818846716792,VALID
SensorScope,30012,RAVEN-w/o-Use,Use,Delta_c_s,1.277988485086274,1.2791125881240781,0.0011241030378041916,0.08795877669651352,VALID
SensorScope,30012,RAVEN-w/o-Use,Use,RMSE_mu,7.879424097815838,7.884496353256079,0.005072255440240703,0.06437342853073136,VALID
SensorScope,30012,RAVEN-w/o-Use,Use,Tail_RMSE,8.401580226069179,8.406751442257429,0.005171216188250227,0.0615505184632352,VALID
SensorScope,30012,RAVEN-w/o-Inst,Inst,Delta_group,1.0031060360546422,0.99238266064075,-0.010723375413892233,-1.069017135622948,VALID
SensorScope,30012,RAVEN-w/o-Inst,Inst,Delta_c_s,1.277988485086274,1.2800963671758694,0.0021078820895954475,0.16493748685483262,VALID
SensorScope,30012,RAVEN-w/o-Inst,Inst,RMSE_mu,7.879424097815838,7.876176740926438,-0.0032473568894006988,-0.04121312483105028,VALID
SensorScope,30012,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.401580226069179,8.398274933335522,-0.0033052927336569837,-0.03934132204559595,VALID
SensorScope,30012,RAVEN-w/o-Debt,Debt,Delta_group,1.0031060360546422,1.0032407475034273,0.00013471144878507424,0.013429432576730712,VALID
SensorScope,30012,RAVEN-w/o-Debt,Debt,Delta_c_s,1.277988485086274,1.2780153036410216,2.6818554747620738e-05,0.0020984973699360275,VALID
SensorScope,30012,RAVEN-w/o-Debt,Debt,RMSE_mu,7.879424097815838,7.879431706770402,7.608954563309567e-06,9.656739463254371e-05,VALID
SensorScope,30012,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.401580226069179,8.401587608470034,7.382400855959759e-06,8.786919433385854e-05,VALID
SensorScope,30013,RAVEN-w/o-Design,Design,Delta_group,1.0239619990670108,1.0350789593300158,0.011116960263005016,1.0856809406144272,VALID
SensorScope,30013,RAVEN-w/o-Design,Design,Delta_c_s,1.2553059578568249,1.2622412502708107,0.006935292413985827,0.5524782520610676,VALID
SensorScope,30013,RAVEN-w/o-Design,Design,RMSE_mu,7.9749815903925185,7.983278236626378,0.008296646233859839,0.1040334217680807,VALID
SensorScope,30013,RAVEN-w/o-Design,Design,Tail_RMSE,8.497007724031022,8.505483385678454,0.00847566164743263,0.09974878124992143,VALID
SensorScope,30013,RAVEN-w/o-Obs,Obs,Delta_group,1.0239619990670108,1.0239371340880268,-2.4864978984018293e-05,-0.0024283107192136204,VALID
SensorScope,30013,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2553059578568249,1.2544512190702266,-0.0008547387865982525,-0.06809007646689913,VALID
SensorScope,30013,RAVEN-w/o-Obs,Obs,RMSE_mu,7.9749815903925185,7.976738897963006,0.0017573075704877539,0.022035255512122896,VALID
SensorScope,30013,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.497007724031022,8.498801417333265,0.0017936933022433266,0.02110970544572354,VALID
SensorScope,30013,RAVEN-w/o-Use,Use,Delta_group,1.0239619990670108,1.02407895530312,0.00011695623610918915,0.011421931303676752,VALID
SensorScope,30013,RAVEN-w/o-Use,Use,Delta_c_s,1.2553059578568249,1.2548004367619827,-0.0005055210948421429,-0.04027074767534885,VALID
SensorScope,30013,RAVEN-w/o-Use,Use,RMSE_mu,7.9749815903925185,7.975561562629769,0.0005799722372508143,0.007272395938186345,VALID
SensorScope,30013,RAVEN-w/o-Use,Use,Tail_RMSE,8.497007724031022,8.497577050663036,0.0005693266320143664,0.006700319106503943,VALID
SensorScope,30013,RAVEN-w/o-Inst,Inst,Delta_group,1.0239619990670108,1.0225532870971394,-0.0014087119698713568,-0.137574633741771,VALID
SensorScope,30013,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2553059578568249,1.258520100761913,0.0032141429050880355,0.256044582993577,VALID
SensorScope,30013,RAVEN-w/o-Inst,Inst,RMSE_mu,7.9749815903925185,7.969924506497403,-0.0050570838951156105,-0.06341185666444538,VALID
SensorScope,30013,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.497007724031022,8.491883659203186,-0.005124064827835895,-0.06030434470883373,VALID
SensorScope,30013,RAVEN-w/o-Debt,Debt,Delta_group,1.0239619990670108,1.0240720862738022,0.00011008720679139827,0.010751102764722216,VALID
SensorScope,30013,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2553059578568249,1.2554151154232462,0.00010915756642138064,0.008695694124462262,VALID
SensorScope,30013,RAVEN-w/o-Debt,Debt,RMSE_mu,7.9749815903925185,7.975035433934857,5.38435423385053e-05,0.0006751556944453735,VALID
SensorScope,30013,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.497007724031022,8.497062944675545,5.522064452279096e-05,0.0006498834215086958,VALID
SensorScope,30014,RAVEN-w/o-Design,Design,Delta_group,1.0340455375778568,1.0452832669214824,0.011237729343625658,1.0867731579741506,VALID
