dataset,method,seed,comparison_class,RMSE_mu,Delta_group,Delta_c_s,paper_use
U-Air,TimeAlign-Agg,30009,SCI_COMPARABLE_MAIN,1.2399990512112231,1.1088050314465403,1.2422069981032244,main
U-Air,TimeAlign-Agg,30010,SCI_COMPARABLE_MAIN,1.2034044093535865,1.0914273903378335,1.2810740754801344,main
U-Air,TimeAlign-Agg,30011,SCI_COMPARABLE_MAIN,1.1404366239043828,1.1806545825413743,1.2832851719644172,main
U-Air,TimeAlign-Agg,30012,SCI_COMPARABLE_MAIN,1.2751724049571993,1.040980767477896,1.2187214344310324,main
U-Air,TimeAlign-Agg,30013,SCI_COMPARABLE_MAIN,1.2239564256303403,1.1580590080196993,1.2920860578682904,main
U-Air,TimeAlign-Agg,30014,SCI_COMPARABLE_MAIN,1.1145037606560415,1.1151229674259635,1.2447897397952892,main
U-Air,TimeAlign-Agg,30015,SCI_COMPARABLE_MAIN,1.1794658878885447,1.086729559748427,1.2353213536987122,main
U-Air,TimeAlign-Agg,30016,SCI_COMPARABLE_MAIN,1.1691138681400082,1.084154150510976,1.264187799190574,main
U-Air,TimeAlign-Agg,30017,SCI_COMPARABLE_MAIN,1.2573104500252141,1.061348652233584,1.2055658900995068,main
U-Air,TimeAlign-Agg,30018,SCI_COMPARABLE_MAIN,1.1242311038660824,1.1042237020594396,1.2758980321688422,main
U-Air,TimeAlign-Agg,30019,SCI_COMPARABLE_MAIN,1.1628913993894077,1.1694913717103455,1.2954207424842556,main
U-Air,TimeAlign-Agg,30020,SCI_COMPARABLE_MAIN,1.3046303163410498,1.175359175116587,1.292097719590981,main
U-Air,Inst-Cal,30001,SCI_COMPARABLE_MAIN,1.2019322895005042,1.0832890202825283,1.210266779010801,main
U-Air,Inst-Cal,30002,SCI_COMPARABLE_MAIN,1.1645958149530975,1.1419619757042918,1.280858107963316,main
U-Air,Inst-Cal,30003,SCI_COMPARABLE_MAIN,1.1619747145963861,1.0646290774137666,1.2131917294458991,main
U-Air,Inst-Cal,30004,SCI_COMPARABLE_MAIN,1.2428498801665546,1.1158200072888578,1.2528268602770993,main
U-Air,Inst-Cal,30005,SCI_COMPARABLE_MAIN,1.0405800255300697,1.1034691915895913,1.2553095556805494,main
U-Air,Inst-Cal,30006,SCI_COMPARABLE_MAIN,1.2828086926494624,1.1613501135197621,1.2906403802065305,main
U-Air,Inst-Cal,30007,SCI_COMPARABLE_MAIN,1.1424862016576702,1.0882147407904448,1.2318238637839762,main
U-Air,Inst-Cal,30008,SCI_COMPARABLE_MAIN,1.1466863898639095,1.1252320763632562,1.2118900789113853,main
U-Air,Inst-Cal,30009,SCI_COMPARABLE_MAIN,1.2207590584018164,1.060300346781256,1.183282321645521,main
U-Air,Inst-Cal,30010,SCI_COMPARABLE_MAIN,1.1977206861882537,1.0744863907652686,1.2506722861476587,main
U-Air,Inst-Cal,30011,SCI_COMPARABLE_MAIN,1.177974781418579,1.152572784799928,1.2631400694882973,main
U-Air,Inst-Cal,30012,SCI_COMPARABLE_MAIN,1.284894002455276,0.996731487141179,1.1809140996818233,main
U-Air,Inst-Cal,30013,SCI_COMPARABLE_MAIN,1.2287059316780231,1.10727390086487,1.2293476055653976,main
U-Air,Inst-Cal,30014,SCI_COMPARABLE_MAIN,1.1126936749571943,1.0864047597215711,1.223968283855648,main
U-Air,Inst-Cal,30015,SCI_COMPARABLE_MAIN,1.1736717870151723,1.054130807031481,1.2154830142851965,main
U-Air,Inst-Cal,30016,SCI_COMPARABLE_MAIN,1.1708996167456915,1.0359056745899995,1.2268315487415618,main
U-Air,Inst-Cal,30017,SCI_COMPARABLE_MAIN,1.269037768365164,1.0152484725224975,1.1825255426501595,main
U-Air,Inst-Cal,30018,SCI_COMPARABLE_MAIN,1.1253600447951442,1.0716794194376535,1.2329029214533518,main
U-Air,Inst-Cal,30019,SCI_COMPARABLE_MAIN,1.1690496153210677,1.1390317156149776,1.2622494959066317,main
U-Air,Inst-Cal,30020,SCI_COMPARABLE_MAIN,1.3077712258585357,1.1704473631829009,1.2702595252921478,main
U-Air,Local-Hajek,30001,SCI_COMPARABLE_MAIN,1.210848485707097,1.1131258678428484,1.2480410574750196,main
U-Air,Local-Hajek,30002,SCI_COMPARABLE_MAIN,1.148046894011529,1.1569223985890646,1.2954327643006889,main
U-Air,Local-Hajek,30003,SCI_COMPARABLE_MAIN,1.161194237008301,1.080989290037921,1.2356185330009408,main
U-Air,Local-Hajek,30004,SCI_COMPARABLE_MAIN,1.228098027590181,1.1319057602076465,1.2786177783482366,main
U-Air,Local-Hajek,30005,SCI_COMPARABLE_MAIN,1.0514352825452589,1.1195898316146127,1.2558402953784535,main
U-Air,Local-Hajek,30006,SCI_COMPARABLE_MAIN,1.2856115928072611,1.1951358777035557,1.3261103949373023,main
U-Air,Local-Hajek,30007,SCI_COMPARABLE_MAIN,1.145169945124245,1.1215154237795741,1.2564168912848157,main
U-Air,Local-Hajek,30008,SCI_COMPARABLE_MAIN,1.1454328421481683,1.1361964660077861,1.2222044666923373,main
U-Air,Local-Hajek,30009,SCI_COMPARABLE_MAIN,1.2399037087522033,1.1069862483777573,1.2403882150344414,main
U-Air,Local-Hajek,30010,SCI_COMPARABLE_MAIN,1.1995863606376442,1.0954211643023755,1.2831899151723758,main
U-Air,Local-Hajek,30011,SCI_COMPARABLE_MAIN,1.1397307099841747,1.1814603748566008,1.2856964781493083,main
U-Air,Local-Hajek,30012,SCI_COMPARABLE_MAIN,1.2767280324504147,1.0400328137817878,1.2182565725223642,main
U-Air,Local-Hajek,30013,SCI_COMPARABLE_MAIN,1.2226165037335681,1.157981847525872,1.287803650460883,main
U-Air,Local-Hajek,30014,SCI_COMPARABLE_MAIN,1.113622623069171,1.116756954354068,1.2438093476384264,main
U-Air,Local-Hajek,30015,SCI_COMPARABLE_MAIN,1.1799038227524796,1.0868882899071572,1.2354800838574422,main
U-Air,Local-Hajek,30016,SCI_COMPARABLE_MAIN,1.1675261739713565,1.082762178627883,1.262795827307481,main
U-Air,Local-Hajek,30017,SCI_COMPARABLE_MAIN,1.2575098519652441,1.0610427765755956,1.2071196571462317,main
U-Air,Local-Hajek,30018,SCI_COMPARABLE_MAIN,1.1236196178023923,1.1049589961770867,1.2762131582192624,main
U-Air,Local-Hajek,30019,SCI_COMPARABLE_MAIN,1.1626236903531288,1.1709545629024762,1.2962672355842697,main
U-Air,Local-Hajek,30020,SCI_COMPARABLE_MAIN,1.3055460107470265,1.174604458135455,1.2873293971676723,main
U-Air,RAVEN-MCS,30001,SCI_COMPARABLE_MAIN,1.201716880706229,1.0832400542605098,1.210200108193248,main
U-Air,RAVEN-MCS,30002,SCI_COMPARABLE_MAIN,1.1645943072006388,1.1419144762116376,1.280814468536711,main
U-Air,RAVEN-MCS,30003,SCI_COMPARABLE_MAIN,1.1619873834476435,1.0645715834318952,1.2131507627760136,main
U-Air,RAVEN-MCS,30004,SCI_COMPARABLE_MAIN,1.2428815046060808,1.1157974352873121,1.2528027828397736,main
U-Air,RAVEN-MCS,30005,SCI_COMPARABLE_MAIN,1.0405807764916069,1.103449537936327,1.2553000139173718,main
U-Air,RAVEN-MCS,30006,SCI_COMPARABLE_MAIN,1.282805286799776,1.1613306101903427,1.2906091382830018,main
U-Air,RAVEN-MCS,30007,SCI_COMPARABLE_MAIN,1.1424870864095478,1.0882097408685314,1.2318238779796242,main
U-Air,RAVEN-MCS,30008,SCI_COMPARABLE_MAIN,1.1466794943773104,1.1251526552428417,1.2118566810200013,main
U-Air,RAVEN-MCS,30009,SCI_COMPARABLE_MAIN,1.2207150670090248,1.0602596914731355,1.1832689538984735,main
U-Air,RAVEN-MCS,30010,SCI_COMPARABLE_MAIN,1.197701590186744,1.0744274398716298,1.2506460898677774,main
U-Air,RAVEN-MCS,30011,SCI_COMPARABLE_MAIN,1.1779852145406005,1.152555055977571,1.263140568067219,main
U-Air,RAVEN-MCS,30012,SCI_COMPARABLE_MAIN,1.284919208384505,0.9966702306831035,1.1808862391916142,main
U-Air,RAVEN-MCS,30013,SCI_COMPARABLE_MAIN,1.2287275802065145,1.1071954035812943,1.2293024969233468,main
U-Air,RAVEN-MCS,30014,SCI_COMPARABLE_MAIN,1.1126941270224129,1.0863720568685775,1.223947842235467,main
U-Air,RAVEN-MCS,30015,SCI_COMPARABLE_MAIN,1.1736537940665062,1.0540865190102369,1.2154708190636692,main
U-Air,RAVEN-MCS,30016,SCI_COMPARABLE_MAIN,1.1709258951551238,1.0358379693173898,1.226789846122231,main
U-Air,RAVEN-MCS,30017,SCI_COMPARABLE_MAIN,1.2690429357601385,1.0151380854627368,1.1824373037459939,main
U-Air,RAVEN-MCS,30018,SCI_COMPARABLE_MAIN,1.125360082508588,1.071613423619417,1.2328574841131075,main
U-Air,RAVEN-MCS,30019,SCI_COMPARABLE_MAIN,1.169070018139858,1.1389995318693815,1.2622375657345906,main
U-Air,RAVEN-MCS,30020,SCI_COMPARABLE_MAIN,1.3077502590008703,1.1704169958264568,1.2702515539527317,main
U-Air,RAVEN-SimOracle,30001,SCI_COMPARABLE_MAIN,1.1968560479817063,1.0884053153994055,1.2216671872860538,main
U-Air,RAVEN-SimOracle,30002,SCI_COMPARABLE_MAIN,1.1746650115253008,1.1365165860208846,1.2779301224976591,main
U-Air,RAVEN-SimOracle,30003,SCI_COMPARABLE_MAIN,1.1624563509099164,1.0604634373726642,1.2071890107532894,main
U-Air,RAVEN-SimOracle,30004,SCI_COMPARABLE_MAIN,1.2382245978281332,1.116038774784848,1.255484921904326,main
U-Air,RAVEN-SimOracle,30005,SCI_COMPARABLE_MAIN,1.0405565896786406,1.1040569048449125,1.2604896500041256,main
U-Air,RAVEN-SimOracle,30006,SCI_COMPARABLE_MAIN,1.2836740884863933,1.1572801745548547,1.285129937077016,main
U-Air,RAVEN-SimOracle,30007,SCI_COMPARABLE_MAIN,1.1423602745190928,1.0885884702160977,1.2318238436253588,main
U-Air,RAVEN-SimOracle,30008,SCI_COMPARABLE_MAIN,1.1457669022472075,1.1269931477624269,1.213250643038729,main
U-Air,RAVEN-SimOracle,30009,SCI_COMPARABLE_MAIN,1.2224107329953917,1.0595390916651457,1.1823652890817107,main
U-Air,RAVEN-SimOracle,30010,SCI_COMPARABLE_MAIN,1.1960859345743622,1.076518006106733,1.2509591898657153,main
U-Air,RAVEN-SimOracle,30011,SCI_COMPARABLE_MAIN,1.1790908132881848,1.1506270073783986,1.2631786572604478,main
U-Air,RAVEN-SimOracle,30012,SCI_COMPARABLE_MAIN,1.2854385604578165,0.9891215084759273,1.175125364798071,main
U-Air,RAVEN-SimOracle,30013,SCI_COMPARABLE_MAIN,1.2303449107252358,1.107985684950659,1.2327952633443713,main
U-Air,RAVEN-SimOracle,30014,SCI_COMPARABLE_MAIN,1.1108851248274234,1.0869798848855359,1.2252477757066327,main
U-Air,RAVEN-SimOracle,30015,SCI_COMPARABLE_MAIN,1.171520373221301,1.0591059651330075,1.221069783903306,main
U-Air,RAVEN-SimOracle,30016,SCI_COMPARABLE_MAIN,1.173174230829956,1.037266112878199,1.2280225938007368,main
U-Air,RAVEN-SimOracle,30017,SCI_COMPARABLE_MAIN,1.267818226742741,1.0128350592139705,1.1785582699501795,main
U-Air,RAVEN-SimOracle,30018,SCI_COMPARABLE_MAIN,1.1287692568820993,1.0717142660588745,1.235617323421166,main
U-Air,RAVEN-SimOracle,30019,SCI_COMPARABLE_MAIN,1.1717824299695927,1.1414400878032684,1.2668439163145369,main
U-Air,RAVEN-SimOracle,30020,SCI_COMPARABLE_MAIN,1.3070556862887939,1.171945072065893,1.271067253828016,main
U-Air,TwoStage-Hajek,30001,SCI_COMPARABLE_MAIN,1.2360634846030303,1.1390436962294088,1.2178891654367376,main
U-Air,TwoStage-Hajek,30002,SCI_COMPARABLE_MAIN,1.1763102894870445,1.171528960474366,1.285740721649323,main
U-Air,TwoStage-Hajek,30003,SCI_COMPARABLE_MAIN,1.1744549882329776,1.0635011690096206,1.2085234211878513,main
U-Air,TwoStage-Hajek,30004,SCI_COMPARABLE_MAIN,1.256501938269967,1.1392638739420824,1.2431432202092516,main
U-Air,TwoStage-Hajek,30005,SCI_COMPARABLE_MAIN,1.067967830393859,1.1199843552382012,1.2492408107114295,main
U-Air,TwoStage-Hajek,30006,SCI_COMPARABLE_MAIN,1.3403906628558586,1.1817402898212945,1.2855360526071364,main
U-Air,TwoStage-Hajek,30007,SCI_COMPARABLE_MAIN,1.1441802550200664,1.1321050672673096,1.245339193280425,main
U-Air,TwoStage-Hajek,30008,SCI_COMPARABLE_MAIN,1.1588973456574403,1.1565157805600124,1.2218351481676861,main
U-Air,TwoStage-Hajek,30009,SCI_COMPARABLE_MAIN,1.2429222401366435,1.110557333511034,1.2176357353733098,main
U-Air,TwoStage-Hajek,30010,SCI_COMPARABLE_MAIN,1.2159404170359989,1.0824378852952494,1.2587923645427372,main
U-Air,TwoStage-Hajek,30011,SCI_COMPARABLE_MAIN,1.181795477006761,1.1619615170936586,1.2550475056190422,main
U-Air,TwoStage-Hajek,30012,SCI_COMPARABLE_MAIN,1.3245624450320033,1.0494496378470388,1.1920285591836977,main
U-Air,TwoStage-Hajek,30013,SCI_COMPARABLE_MAIN,1.2451591129552007,1.1058767190821288,1.2255793824057808,main
U-Air,TwoStage-Hajek,30014,SCI_COMPARABLE_MAIN,1.1411921001650667,1.1114847105774028,1.2354987502471995,main
U-Air,TwoStage-Hajek,30015,SCI_COMPARABLE_MAIN,1.2133331817676518,1.0922340023640023,1.2334573793618615,main
U-Air,TwoStage-Hajek,30016,SCI_COMPARABLE_MAIN,1.2242075631780656,1.0764772653590884,1.233011896081925,main
U-Air,TwoStage-Hajek,30017,SCI_COMPARABLE_MAIN,1.3035876184484945,1.0612872845229209,1.1969057960845433,main
U-Air,TwoStage-Hajek,30018,SCI_COMPARABLE_MAIN,1.1286332988862726,1.0673296771344973,1.2274196473729009,main
U-Air,TwoStage-Hajek,30019,SCI_COMPARABLE_MAIN,1.2240637060591992,1.1826094165240681,1.2859146518762796,main
U-Air,TwoStage-Hajek,30020,SCI_COMPARABLE_MAIN,1.3190601021094261,1.1867407980008764,1.2932179302119091,main
NSW-Traffic,FedAvg-Window,30001,NOT_COMPARABLE_CROSS_VINTAGE,1.0063766454710172,-0.01574876756981025,,reference_only
NSW-Traffic,FedAsync-Window,30001,NOT_COMPARABLE_CROSS_VINTAGE,1.006366411776899,-0.015727818150034212,,reference_only
NSW-Traffic,TimeAlign-Agg,30001,NOT_COMPARABLE_CROSS_VINTAGE,1.0060037417794876,-0.014511833960223486,,reference_only
NSW-Traffic,TwoStage-Hajek,30001,NOT_COMPARABLE_CROSS_VINTAGE,1.0061024541657253,-0.014905015897720864,,reference_only
NSW-Traffic,RAVEN-MCS,30001,NOT_COMPARABLE_CROSS_VINTAGE,1.0063108818961106,-0.014935581578855661,,reference_only
NSW-Traffic,FedAvg-Window,30002,NOT_COMPARABLE_CROSS_VINTAGE,1.0067362298694957,-0.03812544677172913,,reference_only
NSW-Traffic,FedAsync-Window,30002,NOT_COMPARABLE_CROSS_VINTAGE,1.0067031576974814,-0.038146543807363154,,reference_only
NSW-Traffic,TimeAlign-Agg,30002,NOT_COMPARABLE_CROSS_VINTAGE,1.006597437295504,-0.03818685911024122,,reference_only
NSW-Traffic,TwoStage-Hajek,30002,NOT_COMPARABLE_CROSS_VINTAGE,1.0068152772510321,-0.03810143835594215,,reference_only
NSW-Traffic,RAVEN-MCS,30002,NOT_COMPARABLE_CROSS_VINTAGE,1.0061573080143922,-0.038557890044518484,,reference_only
NSW-Traffic,FedAvg-Window,30003,NOT_COMPARABLE_CROSS_VINTAGE,1.0067793683150728,-0.04911107838143969,,reference_only
NSW-Traffic,FedAsync-Window,30003,NOT_COMPARABLE_CROSS_VINTAGE,1.0068099866863154,-0.04912682898099652,,reference_only
NSW-Traffic,TimeAlign-Agg,30003,NOT_COMPARABLE_CROSS_VINTAGE,1.0065574125396708,-0.04894506824370848,,reference_only
NSW-Traffic,TwoStage-Hajek,30003,NOT_COMPARABLE_CROSS_VINTAGE,1.0067897495306504,-0.04912706821739499,,reference_only
NSW-Traffic,RAVEN-MCS,30003,NOT_COMPARABLE_CROSS_VINTAGE,1.007060507835651,-0.04924094931592493,,reference_only
NSW-Traffic,FedAvg-Window,30004,NOT_COMPARABLE_CROSS_VINTAGE,1.0047460430234156,-0.009147362940737924,,reference_only
NSW-Traffic,FedAsync-Window,30004,NOT_COMPARABLE_CROSS_VINTAGE,1.004769650949751,-0.0092807385831013,,reference_only
NSW-Traffic,TimeAlign-Agg,30004,NOT_COMPARABLE_CROSS_VINTAGE,1.0047155731860353,-0.008735291668520162,,reference_only
NSW-Traffic,TwoStage-Hajek,30004,NOT_COMPARABLE_CROSS_VINTAGE,1.0048995575489392,-0.007663366635463964,,reference_only
NSW-Traffic,RAVEN-MCS,30004,NOT_COMPARABLE_CROSS_VINTAGE,1.0051521255107176,-0.007663129468425067,,reference_only
NSW-Traffic,FedAvg-Window,30005,NOT_COMPARABLE_CROSS_VINTAGE,1.0063359489404318,-0.03781913988670449,,reference_only
NSW-Traffic,FedAsync-Window,30005,NOT_COMPARABLE_CROSS_VINTAGE,1.0063373633795123,-0.03780152904820566,,reference_only
NSW-Traffic,TimeAlign-Agg,30005,NOT_COMPARABLE_CROSS_VINTAGE,1.006407955809802,-0.037974497728664014,,reference_only
NSW-Traffic,TwoStage-Hajek,30005,NOT_COMPARABLE_CROSS_VINTAGE,1.0064734492749572,-0.037961198878829316,,reference_only
NSW-Traffic,RAVEN-MCS,30005,NOT_COMPARABLE_CROSS_VINTAGE,1.006477620281587,-0.037857777284141525,,reference_only
NSW-Traffic,FedAvg-Window,30006,NOT_COMPARABLE_CROSS_VINTAGE,1.0033261954821864,-0.035620364563102136,,reference_only
NSW-Traffic,FedAsync-Window,30006,NOT_COMPARABLE_CROSS_VINTAGE,1.0032638215350098,-0.035559087644819964,,reference_only
NSW-Traffic,TimeAlign-Agg,30006,NOT_COMPARABLE_CROSS_VINTAGE,1.005410701960607,-0.03689076219074594,,reference_only
NSW-Traffic,TwoStage-Hajek,30006,NOT_COMPARABLE_CROSS_VINTAGE,1.0031195063221816,-0.03535415284658172,,reference_only
NSW-Traffic,RAVEN-MCS,30006,NOT_COMPARABLE_CROSS_VINTAGE,1.001844070491837,-0.034357359869316983,,reference_only
NSW-Traffic,FedAvg-Window,30007,NOT_COMPARABLE_CROSS_VINTAGE,1.0063137874550374,0.005507795570759866,,reference_only
NSW-Traffic,FedAsync-Window,30007,NOT_COMPARABLE_CROSS_VINTAGE,1.0063032342588907,0.005416908122264363,,reference_only
NSW-Traffic,TimeAlign-Agg,30007,NOT_COMPARABLE_CROSS_VINTAGE,1.0062129661775463,0.00447623499555827,,reference_only
NSW-Traffic,TwoStage-Hajek,30007,NOT_COMPARABLE_CROSS_VINTAGE,1.006183232538186,0.004044853309347118,,reference_only
NSW-Traffic,RAVEN-MCS,30007,NOT_COMPARABLE_CROSS_VINTAGE,1.0063643479128541,0.004996224212588052,,reference_only
NSW-Traffic,FedAvg-Window,30008,NOT_COMPARABLE_CROSS_VINTAGE,1.006353565315305,-0.01114763586737566,,reference_only
NSW-Traffic,FedAsync-Window,30008,NOT_COMPARABLE_CROSS_VINTAGE,1.0063570842920317,-0.011249720977227984,,reference_only
NSW-Traffic,TimeAlign-Agg,30008,NOT_COMPARABLE_CROSS_VINTAGE,1.0064478282198004,-0.011699205962000692,,reference_only
NSW-Traffic,TwoStage-Hajek,30008,NOT_COMPARABLE_CROSS_VINTAGE,1.0062990454168068,-0.011097215873813404,,reference_only
NSW-Traffic,RAVEN-MCS,30008,NOT_COMPARABLE_CROSS_VINTAGE,1.006413284503969,-0.012525014048952565,,reference_only
NSW-Traffic,FedAvg-Window,30009,NOT_COMPARABLE_CROSS_VINTAGE,1.006236771135375,-0.010092817166258872,,reference_only
NSW-Traffic,FedAsync-Window,30009,NOT_COMPARABLE_CROSS_VINTAGE,1.0062291778445713,-0.010103491116746799,,reference_only
NSW-Traffic,TimeAlign-Agg,30009,NOT_COMPARABLE_CROSS_VINTAGE,1.0062199788986506,-0.009999850612893768,,reference_only
NSW-Traffic,TwoStage-Hajek,30009,NOT_COMPARABLE_CROSS_VINTAGE,1.0060735475576434,-0.010337661916381302,,reference_only
NSW-Traffic,RAVEN-MCS,30009,NOT_COMPARABLE_CROSS_VINTAGE,1.00598122544216,-0.010098446129140015,,reference_only
NSW-Traffic,FedAvg-Window,30010,NOT_COMPARABLE_CROSS_VINTAGE,1.0063845944032692,-0.022595416858105066,,reference_only
NSW-Traffic,FedAsync-Window,30010,NOT_COMPARABLE_CROSS_VINTAGE,1.00642656163345,-0.022651585276387998,,reference_only
NSW-Traffic,TimeAlign-Agg,30010,NOT_COMPARABLE_CROSS_VINTAGE,1.0061786873264407,-0.022374329348014754,,reference_only
NSW-Traffic,TwoStage-Hajek,30010,NOT_COMPARABLE_CROSS_VINTAGE,1.0072077762344993,-0.023254287811867558,,reference_only
NSW-Traffic,RAVEN-MCS,30010,NOT_COMPARABLE_CROSS_VINTAGE,1.006494747527861,-0.02273501258794708,,reference_only
NSW-Traffic,FedAvg-Window,30011,NOT_COMPARABLE_CROSS_VINTAGE,1.0052167534393281,0.013074557503780282,,reference_only
NSW-Traffic,FedAsync-Window,30011,NOT_COMPARABLE_CROSS_VINTAGE,1.0052514429655877,0.013197456312207256,,reference_only
NSW-Traffic,TimeAlign-Agg,30011,NOT_COMPARABLE_CROSS_VINTAGE,1.0046121476463883,0.011283485766115264,,reference_only
NSW-Traffic,TwoStage-Hajek,30011,NOT_COMPARABLE_CROSS_VINTAGE,1.0047252911996987,0.011735869141135558,,reference_only
NSW-Traffic,RAVEN-MCS,30011,NOT_COMPARABLE_CROSS_VINTAGE,1.00516381652944,0.013451920120469363,,reference_only
NSW-Traffic,FedAvg-Window,30012,NOT_COMPARABLE_CROSS_VINTAGE,1.0044469076122913,-0.007843881003400499,,reference_only
NSW-Traffic,FedAsync-Window,30012,NOT_COMPARABLE_CROSS_VINTAGE,1.0044445279075898,-0.007782172650288244,,reference_only
NSW-Traffic,TimeAlign-Agg,30012,NOT_COMPARABLE_CROSS_VINTAGE,1.004363046615105,-0.007860158599781952,,reference_only
NSW-Traffic,TwoStage-Hajek,30012,NOT_COMPARABLE_CROSS_VINTAGE,1.0046708548920251,-0.009520432913473265,,reference_only
NSW-Traffic,RAVEN-MCS,30012,NOT_COMPARABLE_CROSS_VINTAGE,1.0044674669302502,-0.008560115483644326,,reference_only
NSW-Traffic,FedAvg-Window,30013,NOT_COMPARABLE_CROSS_VINTAGE,0.9971107207734565,-0.040360227740630195,,reference_only
NSW-Traffic,FedAsync-Window,30013,NOT_COMPARABLE_CROSS_VINTAGE,0.9971333320495561,-0.04035933821406057,,reference_only
NSW-Traffic,TimeAlign-Agg,30013,NOT_COMPARABLE_CROSS_VINTAGE,0.9969165166350917,-0.040288489996329835,,reference_only
NSW-Traffic,TwoStage-Hajek,30013,NOT_COMPARABLE_CROSS_VINTAGE,0.997162507005602,-0.04035850155842913,,reference_only
NSW-Traffic,RAVEN-MCS,30013,NOT_COMPARABLE_CROSS_VINTAGE,0.9972316543952,-0.04030474184368171,,reference_only
NSW-Traffic,FedAvg-Window,30014,NOT_COMPARABLE_CROSS_VINTAGE,1.0024015679126128,-0.040447884323426386,,reference_only
NSW-Traffic,FedAsync-Window,30014,NOT_COMPARABLE_CROSS_VINTAGE,1.002332587374817,-0.04046250062809298,,reference_only
NSW-Traffic,TimeAlign-Agg,30014,NOT_COMPARABLE_CROSS_VINTAGE,1.0022259978467267,-0.04044871987667986,,reference_only
NSW-Traffic,TwoStage-Hajek,30014,NOT_COMPARABLE_CROSS_VINTAGE,1.0025157992920266,-0.04036865037274251,,reference_only
NSW-Traffic,RAVEN-MCS,30014,NOT_COMPARABLE_CROSS_VINTAGE,1.0019979938173822,-0.04048270776364804,,reference_only
NSW-Traffic,FedAvg-Window,30015,NOT_COMPARABLE_CROSS_VINTAGE,1.0048276995655292,-0.046338166448185225,,reference_only
NSW-Traffic,FedAsync-Window,30015,NOT_COMPARABLE_CROSS_VINTAGE,1.0048050573440124,-0.04633708510509016,,reference_only
NSW-Traffic,TimeAlign-Agg,30015,NOT_COMPARABLE_CROSS_VINTAGE,1.0045846819410151,-0.04597175224675509,,reference_only
NSW-Traffic,TwoStage-Hajek,30015,NOT_COMPARABLE_CROSS_VINTAGE,1.0049100622603495,-0.046416225178842474,,reference_only
NSW-Traffic,RAVEN-MCS,30015,NOT_COMPARABLE_CROSS_VINTAGE,1.004498950147537,-0.04634899179641505,,reference_only
NSW-Traffic,FedAvg-Window,30016,NOT_COMPARABLE_CROSS_VINTAGE,1.0066471333919733,-0.06870060902362818,,reference_only
NSW-Traffic,FedAsync-Window,30016,NOT_COMPARABLE_CROSS_VINTAGE,1.006524303262093,-0.0686333508082142,,reference_only
NSW-Traffic,TimeAlign-Agg,30016,NOT_COMPARABLE_CROSS_VINTAGE,1.006713372971257,-0.06871715665312972,,reference_only
NSW-Traffic,TwoStage-Hajek,30016,NOT_COMPARABLE_CROSS_VINTAGE,1.0079790460490534,-0.06945658115090936,,reference_only
NSW-Traffic,RAVEN-MCS,30016,NOT_COMPARABLE_CROSS_VINTAGE,1.0078385672490378,-0.06935696199969277,,reference_only
NSW-Traffic,FedAvg-Window,30017,NOT_COMPARABLE_CROSS_VINTAGE,1.005920147234757,-0.015789665764517347,,reference_only
NSW-Traffic,FedAsync-Window,30017,NOT_COMPARABLE_CROSS_VINTAGE,1.0058857404201382,-0.01588610644449817,,reference_only
NSW-Traffic,TimeAlign-Agg,30017,NOT_COMPARABLE_CROSS_VINTAGE,1.0056961240429707,-0.016417330979821454,,reference_only
NSW-Traffic,TwoStage-Hajek,30017,NOT_COMPARABLE_CROSS_VINTAGE,1.005921659013991,-0.015874059068164525,,reference_only
NSW-Traffic,RAVEN-MCS,30017,NOT_COMPARABLE_CROSS_VINTAGE,1.00604225955441,-0.016012993326330438,,reference_only
NSW-Traffic,FedAvg-Window,30018,NOT_COMPARABLE_CROSS_VINTAGE,1.0037858564777622,-0.04660832786019453,,reference_only
NSW-Traffic,FedAsync-Window,30018,NOT_COMPARABLE_CROSS_VINTAGE,1.0038007171136047,-0.046614165424701204,,reference_only
NSW-Traffic,TimeAlign-Agg,30018,NOT_COMPARABLE_CROSS_VINTAGE,1.0036130515112274,-0.04656043252621611,,reference_only
NSW-Traffic,TwoStage-Hajek,30018,NOT_COMPARABLE_CROSS_VINTAGE,1.0035040925721133,-0.046545858093145265,,reference_only
NSW-Traffic,RAVEN-MCS,30018,NOT_COMPARABLE_CROSS_VINTAGE,1.0035815661061724,-0.046569105094159235,,reference_only
NSW-Traffic,FedAvg-Window,30019,NOT_COMPARABLE_CROSS_VINTAGE,1.0055478415444203,-0.008537863002444857,,reference_only
NSW-Traffic,FedAsync-Window,30019,NOT_COMPARABLE_CROSS_VINTAGE,1.0055336644610726,-0.008539081904722634,,reference_only
NSW-Traffic,TimeAlign-Agg,30019,NOT_COMPARABLE_CROSS_VINTAGE,1.0052533431802866,-0.008448730726584808,,reference_only
NSW-Traffic,TwoStage-Hajek,30019,NOT_COMPARABLE_CROSS_VINTAGE,1.0054373906645984,-0.008455342399939392,,reference_only
NSW-Traffic,RAVEN-MCS,30019,NOT_COMPARABLE_CROSS_VINTAGE,1.005498434956623,-0.008513109022606491,,reference_only
NSW-Traffic,FedAvg-Window,30020,NOT_COMPARABLE_CROSS_VINTAGE,1.0043431730736276,-0.022200681870319317,,reference_only
NSW-Traffic,FedAsync-Window,30020,NOT_COMPARABLE_CROSS_VINTAGE,1.0043604744646084,-0.022168811465189897,,reference_only
