dataset,availability_level,window_id,state_before_decision,C_hat,C_LCB,C_t,Gate_t,Design_t,certificate_valid,false_safe,reset_trigger_after_window
sensorscope,0.2,11,WARMUP,0.0192386034705598,0.0,0.0131259115216334,0,0,True,False,0
sensorscope,0.2,12,WARMUP,0.0185992179908979,0.0,0.0249183971109104,0,0,True,False,0
sensorscope,0.2,13,WARMUP,0.0180726483787803,0.0,0.0287519966664351,0,0,True,False,0
sensorscope,0.2,14,WARMUP,0.0177073618384198,0.0,0.0191679977776234,0,0,True,False,0
sensorscope,0.2,15,WARMUP,0.0174758372537208,0.0,0.0249183971109104,0,0,True,False,0
sensorscope,0.2,16,WARMUP,0.0173979360715655,0.0,0.0210847975553857,0,0,True,False,0
sensorscope,0.2,17,WARMUP,0.0175320950389754,0.0,0.0191679977776234,0,0,True,False,0
sensorscope,0.2,18,WARMUP,0.0178167654705078,0.0,0.0233349538162372,0,0,True,False,0
sensorscope,0.2,19,CERTIFIED,0.0182622056618627,0.0061916511141409,0.016334467671366,0,0,True,False,0
sensorscope,0.2,20,CERTIFIED,0.0188374976630057,0.0067669431152839,0.0256684491978609,0,0,True,False,0
sensorscope,0.2,21,CERTIFIED,0.0194787833363562,0.0074082287886344,0.0140009722897423,0,0,True,False,0
sensorscope,0.2,22,CERTIFIED,0.0201853568782287,0.008114802330507,0.0303354399611084,0,0,True,False,0
sensorscope,0.2,23,CERTIFIED,0.020850094392898,0.0087795398451762,0.0210014584346135,0,0,True,False,0
sensorscope,0.2,24,CERTIFIED,0.0311245657604747,0.0190540112127529,0.0342245989304812,0,0,True,False,0
sensorscope,0.2,25,CERTIFIED,0.031640577032423,0.0195700224847013,0.0311132717549829,0,0,True,False,0
sensorscope,0.2,26,CERTIFIED,0.0320672784049019,0.0199967238571802,0.0248906174039863,0,0,True,False,0
sensorscope,0.2,27,CERTIFIED,0.0322917996584826,0.0202212451107608,0.021779290228488,0,0,True,False,0
sensorscope,0.2,28,CERTIFIED,0.0323336115858345,0.0202630570381127,0.0342245989304812,0,0,True,False,0
sensorscope,0.2,29,CERTIFIED,0.0322112396409245,0.0201406850932027,0.0155566358774914,0,0,False,False,1
sensorscope,0.2,30,RESET,0.0308952384593388,0.0,0.0379192999513855,0,0,True,False,0
sensorscope,0.2,31,WARMUP,0.0305007291255929,0.0,0.0379192999513855,0,0,True,False,0
sensorscope,0.2,32,WARMUP,0.0301565110236267,0.0,0.0437530384054448,0,0,True,False,0
sensorscope,0.2,33,WARMUP,0.0297025517594256,0.0,0.0379192999513855,0,0,True,False,0
sensorscope,0.2,34,WARMUP,0.0292509410394629,0.0,0.0320855614973262,0,0,True,False,0
sensorscope,0.2,35,WARMUP,0.0287833581011621,0.0,0.0379192999513855,0,0,True,False,0
sensorscope,0.2,36,WARMUP,0.0283737291670331,0.0,0.0332245294812139,0,0,True,False,0
sensorscope,0.2,37,WARMUP,0.028074800070709,0.0,0.0306687964441975,0,0,True,False,0
sensorscope,0.2,38,WARMUP,0.0278435265559696,0.0,0.0230015973331481,0,0,True,False,0
sensorscope,0.2,39,WARMUP,0.0277311398542847,0.0,0.0332245294812139,0,0,True,False,0
sensorscope,0.2,40,WARMUP,0.0277335843518089,0.0,0.0178901312591152,0,0,True,False,0
sensorscope,0.2,41,WARMUP,0.027900290828217,0.0,0.0357802625182304,0,0,True,False,0
sensorscope,0.2,42,WARMUP,0.0281132773186378,0.0,0.0140009722897423,0,0,True,False,0
sensorscope,0.2,43,WARMUP,0.0285053070515957,0.0,0.0233349538162372,0,0,True,False,0
sensorscope,0.2,44,WARMUP,0.0288562042693997,0.0,0.0186679630529897,0,0,True,False,0
sensorscope,0.2,45,WARMUP,0.0293408844928024,0.0,0.0303354399611084,0,0,True,False,0
sensorscope,0.2,46,WARMUP,0.0297997565687304,0.0,0.0280019445794846,0,0,True,False,0
sensorscope,0.2,47,WARMUP,0.0302822081454906,0.0,0.016334467671366,0,0,True,False,0
sensorscope,0.2,48,WARMUP,0.0306627526820728,0.0,0.0497812348079727,0,0,True,False,0
sensorscope,0.2,49,CERTIFIED,0.0309583499529533,0.0168460449240578,0.0342245989304812,0,0,True,False,0
sensorscope,0.2,50,CERTIFIED,0.0312727968658034,0.0171604918369078,0.0186679630529897,0,0,True,False,0
sensorscope,0.2,51,CERTIFIED,0.0313149439154809,0.0172026388865854,0.0248906174039863,0,0,True,False,0
sensorscope,0.2,52,CERTIFIED,0.0312461151612311,0.0171338101323356,0.0497812348079727,0,0,True,False,0
sensorscope,0.2,53,CERTIFIED,0.0311368483473363,0.0170245433184407,0.0248906174039863,0,0,True,False,0
sensorscope,0.2,54,CERTIFIED,0.030950899164144,0.0168385941352485,0.0291686922702965,0,0,True,False,0
sensorscope,0.2,55,CERTIFIED,0.0305270654891814,0.0164147604602858,0.0350024307243558,0,0,True,False,0
sensorscope,0.2,56,CERTIFIED,0.0301275899506888,0.0160152849217932,0.0204180845892075,0,0,True,False,0
sensorscope,0.2,57,CERTIFIED,0.0296809094525453,0.0155686044236497,0.0233349538162372,0,0,True,False,0
sensorscope,0.2,58,CERTIFIED,0.0291676348275487,0.0150553297986532,0.0204180845892075,0,0,True,False,0
sensorscope,0.2,59,CERTIFIED,0.0287289291805063,0.0146166241516108,0.0233349538162372,0,0,True,False,0
sensorscope,0.2,60,CERTIFIED,0.0283266336708206,0.0142143286419251,0.0230015973331481,0,0,True,False,0
sensorscope,0.2,61,CERTIFIED,0.0280203256016052,0.0139080205727096,0.028113063407181,0,0,True,False,0
uair,1.0,0,WARMUP,0.0214501775872779,0.0,0.0455696202531645,0,0,True,False,0
uair,1.0,1,WARMUP,0.0273156934172787,0.0,0.0455696202531645,0,0,True,False,0
uair,1.0,2,WARMUP,0.0319504060317297,0.0,0.0455696202531645,0,0,True,False,0
uair,1.0,3,WARMUP,0.2012635822746351,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,4,WARMUP,0.2177490162242307,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,5,WARMUP,0.2303020708354916,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,6,WARMUP,0.2305639043758756,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,7,WARMUP,0.2302162160230168,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,8,WARMUP,0.2293476603630553,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,9,WARMUP,0.2279513842158667,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,10,WARMUP,0.2296142621092904,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,11,WARMUP,0.2304947277292756,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,12,WARMUP,0.228501313212528,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,13,WARMUP,0.2267676164552468,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,14,WARMUP,0.225423113351358,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,15,WARMUP,0.2245699225153582,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,16,WARMUP,0.2220727330803382,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,17,WARMUP,0.2206242819736431,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,18,WARMUP,0.2212701542322245,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,19,CERTIFIED,0.2224602496522457,0.2197444465421928,0.240506329113924,1,1,True,False,0
uair,1.0,20,CERTIFIED,0.2241059136475667,0.2213901105375138,0.240506329113924,1,1,True,False,0
uair,1.0,21,CERTIFIED,0.2260880016365861,0.2233721985265332,0.1822784810126583,1,1,False,False,1
uair,1.0,22,RESET,0.2262911789390991,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,23,WARMUP,0.2242636454461263,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,24,WARMUP,0.226065710205027,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,25,WARMUP,0.2277263418463794,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,26,WARMUP,0.2291152245171983,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,27,WARMUP,0.2301219599825235,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,28,WARMUP,0.2347831390464223,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,29,WARMUP,0.2379782854053077,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,30,WARMUP,0.2378385886859494,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,31,WARMUP,0.2371580099051877,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,32,WARMUP,0.2359963484220963,0.0,0.2278481012658227,0,0,True,False,0
uair,1.0,33,WARMUP,0.2344450942066313,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,34,WARMUP,0.2360541495858164,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,35,WARMUP,0.236732434971508,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,36,WARMUP,0.2348357177494115,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,37,WARMUP,0.2330875708865225,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,38,WARMUP,0.2316183102358263,0.0,0.2658227848101266,0,0,True,False,0
uair,1.0,39,WARMUP,0.2305383340322832,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,40,WARMUP,0.2276419616779286,0.0,0.240506329113924,0,0,True,False,0
uair,1.0,41,CERTIFIED,0.2257960634263245,0.1789593199217845,0.240506329113924,1,1,True,False,0
uair,1.0,42,CERTIFIED,0.2260304126088785,0.1791936691043385,0.240506329113924,1,1,True,False,0
uair,1.0,43,CERTIFIED,0.2267985066111768,0.1799617631066368,0.240506329113924,1,1,True,False,0
uair,1.0,44,CERTIFIED,0.2280405460741456,0.1812038025696055,0.240506329113924,1,1,True,False,0
uair,1.0,45,CERTIFIED,0.2296650410278285,0.1828282975232885,0.1822784810126583,1,1,False,False,1
uair,1.0,46,RESET,0.2219197464278578,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,47,WARMUP,0.2190037801342813,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,48,WARMUP,0.220509203114348,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,49,WARMUP,0.2221526440736421,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,50,WARMUP,0.223805646534866,0.0,0.1822784810126583,0,0,True,False,0
uair,1.0,51,WARMUP,0.0576027226642041,0.0,0.0379746835443038,0,0,True,False,0
uair,1.0,52,WARMUP,0.0442975420959338,0.0,0.0379746835443038,0,0,True,False,0
uair,0.8,0,WARMUP,0.0187821520277235,0.0,0.0379746835443038,0,0,True,False,0
uair,0.8,1,WARMUP,0.0226902156550868,0.0,0.0379746835443038,0,0,True,False,0
uair,0.8,2,WARMUP,0.0256570932570677,0.0,0.0417721518987341,0,0,True,False,0
uair,0.8,3,WARMUP,0.1668704504369761,0.0,0.189873417721519,0,0,True,False,0
uair,0.8,4,WARMUP,0.1765507007826315,0.0,0.1772151898734177,0,0,True,False,0
uair,0.8,5,WARMUP,0.1825033052274859,0.0,0.1582278481012658,0,0,True,False,0
uair,0.8,6,WARMUP,0.180688875594078,0.0,0.1645569620253164,0,0,True,False,0
uair,0.8,7,WARMUP,0.1796085797432468,0.0,0.1772151898734177,0,0,True,False,0
uair,0.8,8,WARMUP,0.1796151089031214,0.0,0.1772151898734177,0,0,True,False,0
uair,0.8,9,WARMUP,0.1787716324923116,0.0,0.2289029535864978,0,0,True,False,0
uair,0.8,10,WARMUP,0.1804034540601367,0.0,0.221518987341772,0,0,True,False,0
uair,0.8,11,WARMUP,0.1807496682069098,0.0,0.2362869198312235,0,0,True,False,0
uair,0.8,12,WARMUP,0.179647436378661,0.0,0.1919831223628691,0,0,True,False,0
uair,0.8,13,WARMUP,0.1761890693805118,0.0,0.221518987341772,0,0,True,False,0
uair,0.8,14,WARMUP,0.174995840312684,0.0,0.221518987341772,0,0,True,False,0
uair,0.8,15,WARMUP,0.1756438807292135,0.0,0.20042194092827,0,0,True,False,0
uair,0.8,16,WARMUP,0.1742001354542196,0.0,0.2071026722925457,0,0,True,False,0
uair,0.8,17,WARMUP,0.1739959022307658,0.0,0.180379746835443,0,0,True,False,0
uair,0.8,18,WARMUP,0.1733026848886754,0.0,0.2137834036568214,0,0,True,False,0
uair,0.8,19,CERTIFIED,0.1752585855220629,0.1509831283958427,0.220464135021097,1,1,True,False,0
uair,0.8,20,CERTIFIED,0.1785807020240332,0.154305244897813,0.1736990154711674,1,1,True,False,0
uair,0.8,21,CERTIFIED,0.1778948100728712,0.153619352946651,0.1316455696202532,1,1,False,False,1
uair,0.8,22,RESET,0.1781706498836975,0.0,0.1417721518987342,0,0,True,False,0
uair,0.8,23,WARMUP,0.1781505448058711,0.0,0.1265822784810127,0,0,True,False,0
uair,0.8,24,WARMUP,0.1788465344240928,0.0,0.1518987341772152,0,0,True,False,0
uair,0.8,25,WARMUP,0.1810160721400439,0.0,0.1569620253164557,0,0,True,False,0
uair,0.8,26,WARMUP,0.1836080039957143,0.0,0.1620253164556963,0,0,True,False,0
uair,0.8,27,WARMUP,0.1849350999218487,0.0,0.1962025316455696,0,0,True,False,0
uair,0.8,28,WARMUP,0.1879294543232069,0.0,0.1962025316455696,0,0,True,False,0
uair,0.8,29,WARMUP,0.1897856003358158,0.0,0.1835443037974683,0,0,True,False,0
uair,0.8,30,WARMUP,0.1889582618822454,0.0,0.2025316455696202,0,0,True,False,0
uair,0.8,31,WARMUP,0.1892546512564512,0.0,0.1772151898734177,0,0,True,False,0
uair,0.8,32,WARMUP,0.1876900419599165,0.0,0.1772151898734177,0,0,True,False,0
uair,0.8,33,WARMUP,0.1853994233081301,0.0,0.2436708860759493,0,0,True,False,0
uair,0.8,34,WARMUP,0.1885960875880702,0.0,0.1845991561181434,0,0,True,False,0
uair,0.8,35,WARMUP,0.1862977314487561,0.0,0.2362869198312235,0,0,True,False,0
uair,0.8,36,WARMUP,0.1856291327807246,0.0,0.2141350210970463,0,0,True,False,0
uair,0.8,37,WARMUP,0.1851714467300914,0.0,0.2141350210970463,0,0,True,False,0
uair,0.8,38,WARMUP,0.1830696425500481,0.0,0.2141350210970463,0,0,True,False,0
uair,0.8,39,WARMUP,0.182183343226136,0.0,0.1937412095639943,0,0,True,False,0
uair,0.8,40,WARMUP,0.1803169230875318,0.0,0.20042194092827,0,0,True,False,0
uair,0.8,41,CERTIFIED,0.1796944159700325,0.128126149645174,0.1937412095639943,1,1,True,False,0
uair,0.8,42,CERTIFIED,0.1795953267080071,0.1280270603831486,0.180379746835443,1,1,True,False,0
uair,0.8,43,CERTIFIED,0.1789828617769132,0.1274145954520547,0.2137834036568214,1,1,True,False,0
uair,0.8,44,CERTIFIED,0.1814237929620826,0.1298555266372241,0.1937412095639943,1,1,True,False,0
uair,0.8,45,CERTIFIED,0.1827868150607694,0.1312185487359109,0.1569620253164557,1,1,True,False,0
uair,0.8,46,CERTIFIED,0.1807174986687236,0.1291492323438651,0.1417721518987342,1,1,True,False,0
uair,0.8,47,CERTIFIED,0.1793297446028212,0.1277614782779627,0.1417721518987342,1,1,True,False,0
uair,0.8,48,CERTIFIED,0.1799570338630229,0.1283887675381645,0.1215189873417722,1,1,False,False,1
uair,0.8,49,RESET,0.1743549306606998,0.0,0.1670886075949368,0,0,True,False,0
uair,0.8,50,WARMUP,0.1782456903962048,0.0,0.1417721518987342,0,0,True,False,0
uair,0.8,51,WARMUP,0.0409572644469274,0.0,0.0284810126582278,0,0,True,False,0
uair,0.8,52,WARMUP,0.0319793532915545,0.0,0.0274261603375527,0,0,True,False,0
uair,0.6,0,WARMUP,0.0148196615149585,0.0,0.030379746835443,0,0,True,False,0
uair,0.6,1,WARMUP,0.0173241558915115,0.0,0.030379746835443,0,0,True,False,0
uair,0.6,2,WARMUP,0.0193266556744163,0.0,0.0329113924050633,0,0,True,False,0
uair,0.6,3,WARMUP,0.1322006575073849,0.0,0.1392405063291139,0,0,True,False,0
uair,0.6,4,WARMUP,0.1363721915060685,0.0,0.1202531645569619,0,0,True,False,0
uair,0.6,5,WARMUP,0.1386295626384987,0.0,0.1202531645569619,0,0,True,False,0
uair,0.6,6,WARMUP,0.1378977597722014,0.0,0.1202531645569619,0,0,True,False,0
uair,0.6,7,WARMUP,0.1372186324930212,0.0,0.1202531645569619,0,0,True,False,0
uair,0.6,8,WARMUP,0.1361799144732538,0.0,0.1392405063291139,0,0,True,False,0
uair,0.6,9,WARMUP,0.1354733794719427,0.0,0.1624472573839662,0,0,True,False,0
uair,0.6,10,WARMUP,0.1352675478198178,0.0,0.1624472573839662,0,0,True,False,0
uair,0.6,11,WARMUP,0.1343675194585394,0.0,0.1698312236286919,0,0,True,False,0
uair,0.6,12,WARMUP,0.1330341199609098,0.0,0.1698312236286919,0,0,True,False,0
uair,0.6,13,WARMUP,0.1318666080980792,0.0,0.1550632911392404,0,0,True,False,0
uair,0.6,14,WARMUP,0.1302896977765784,0.0,0.1698312236286919,0,0,True,False,0
uair,0.6,15,WARMUP,0.1296879065929093,0.0,0.120253164556962,0,0,True,False,0
uair,0.6,16,WARMUP,0.1280657392993178,0.0,0.160337552742616,0,0,True,False,0
uair,0.6,17,WARMUP,0.1282139516144193,0.0,0.160337552742616,0,0,True,False,0
uair,0.6,18,WARMUP,0.129732310264027,0.0,0.1536568213783403,0,0,True,False,0
uair,0.6,19,CERTIFIED,0.1304265516790881,0.1120501535975513,0.1670182841068917,1,1,True,False,0
uair,0.6,20,CERTIFIED,0.1319619411837016,0.1135855431021648,0.1536568213783403,1,1,True,False,0
uair,0.6,21,CERTIFIED,0.1333723582687197,0.1149959601871829,0.1215189873417722,1,1,True,False,0
uair,0.6,22,CERTIFIED,0.133614506173158,0.1152381080916212,0.1063291139240506,1,1,False,False,1
uair,0.6,23,RESET,0.1358573511988545,0.0,0.1012658227848101,0,0,True,False,0
uair,0.6,24,WARMUP,0.1363251167773844,0.0,0.1215189873417722,0,0,True,False,0
uair,0.6,25,WARMUP,0.1379547776725039,0.0,0.1113924050632911,0,0,True,False,0
uair,0.6,26,WARMUP,0.1390128419883905,0.0,0.0962025316455696,0,0,True,False,0
uair,0.6,27,WARMUP,0.1387067385698166,0.0,0.1329113924050632,0,0,True,False,0
uair,0.6,28,WARMUP,0.1400390431073616,0.0,0.1455696202531645,0,0,True,False,0
uair,0.6,29,WARMUP,0.1418024120566028,0.0,0.1455696202531645,0,0,True,False,0
uair,0.6,30,WARMUP,0.1421156179798196,0.0,0.1582278481012658,0,0,True,False,0
uair,0.6,31,WARMUP,0.1422937489404343,0.0,0.1265822784810126,0,0,True,False,0
uair,0.6,32,WARMUP,0.1408018499212701,0.0,0.1139240506329113,0,0,True,False,0
uair,0.6,33,WARMUP,0.1383717109552892,0.0,0.1624472573839662,0,0,True,False,0
uair,0.6,34,WARMUP,0.1388633454153423,0.0,0.140295358649789,0,0,True,False,0
uair,0.6,35,WARMUP,0.1384005458783094,0.0,0.1772151898734177,0,0,True,False,0
uair,0.6,36,WARMUP,0.1380653898912452,0.0,0.1624472573839662,0,0,True,False,0
uair,0.6,37,WARMUP,0.1375561204148932,0.0,0.1772151898734177,0,0,True,False,0
uair,0.6,38,WARMUP,0.136804195543507,0.0,0.1550632911392404,0,0,True,False,0
uair,0.6,39,WARMUP,0.1356632357024933,0.0,0.160337552742616,0,0,True,False,0
uair,0.6,40,WARMUP,0.134809395085367,0.0,0.140295358649789,0,0,True,False,0
uair,0.6,41,WARMUP,0.1340918418116485,0.0,0.1536568213783403,0,0,True,False,0
uair,0.6,42,CERTIFIED,0.1341182661767088,0.0913079558338879,0.1269338959212377,1,1,True,False,0
uair,0.6,43,CERTIFIED,0.1339074569590348,0.0910971466162138,0.1736990154711674,1,1,True,False,0
uair,0.6,44,CERTIFIED,0.1356134896230368,0.0928031792802159,0.1469760900140647,1,1,True,False,0
uair,0.6,45,CERTIFIED,0.1369298316999898,0.0941195213571689,0.1063291139240506,1,1,True,False,0
uair,0.6,46,CERTIFIED,0.1354839969975131,0.0926736866546922,0.1113924050632911,1,1,True,False,0
uair,0.6,47,CERTIFIED,0.1355118133431238,0.0927015030003029,0.1012658227848101,1,1,True,False,0
uair,0.6,48,CERTIFIED,0.1363099597785127,0.0934996494356918,0.1063291139240506,1,1,True,False,0
uair,0.6,49,CERTIFIED,0.1372140492954038,0.0944037389525829,0.1012658227848101,1,1,True,False,0
uair,0.6,50,CERTIFIED,0.1379932806417375,0.0951829702989166,0.1063291139240506,1,1,True,False,0
uair,0.6,51,CERTIFIED,0.0259739742708354,0.0,0.0242616033755274,0,0,True,False,0
uair,0.6,52,CERTIFIED,0.0230443935961498,0.0,0.0189873417721519,0,0,True,False,0
uair,0.4,0,WARMUP,0.0095760511251434,0.0,0.0164556962025316,0,0,True,False,0
uair,0.4,1,WARMUP,0.0108897724217359,0.0,0.0189873417721519,0,0,True,False,0
uair,0.4,2,WARMUP,0.0120167095291095,0.0,0.0177215189873417,0,0,True,False,0
uair,0.4,3,WARMUP,0.0893646410823595,0.0,0.1139240506329113,0,0,True,False,0
uair,0.4,4,WARMUP,0.0915089270018898,0.0,0.050632911392405,0,0,True,False,0
uair,0.4,5,WARMUP,0.0917652628303343,0.0,0.0759493670886075,0,0,True,False,0
uair,0.4,6,WARMUP,0.0913684339043575,0.0,0.0696202531645569,0,0,True,False,0
uair,0.4,7,WARMUP,0.0911923278278841,0.0,0.1075949367088607,0,0,True,False,0
uair,0.4,8,WARMUP,0.0911835339046403,0.0,0.0949367088607594,0,0,True,False,0
uair,0.4,9,WARMUP,0.0906118660350922,0.0,0.0959915611814345,0,0,True,False,0
uair,0.4,10,WARMUP,0.0895299254837539,0.0,0.110759493670886,0,0,True,False,0
uair,0.4,11,WARMUP,0.0887855830910522,0.0,0.1181434599156117,0,0,True,False,0
uair,0.4,12,WARMUP,0.088000213617562,0.0,0.0959915611814345,0,0,True,False,0
uair,0.4,13,WARMUP,0.0867463937092126,0.0,0.1181434599156117,0,0,True,False,0
uair,0.4,14,WARMUP,0.0860386774082777,0.0,0.1255274261603375,0,0,True,False,0
uair,0.4,15,WARMUP,0.0858281868069642,0.0,0.0668073136427567,0,0,True,False,0
uair,0.4,16,WARMUP,0.0844780613906924,0.0,0.1135724331926863,0,0,True,False,0
uair,0.4,17,WARMUP,0.0844695437755952,0.0,0.100210970464135,0,0,True,False,0
uair,0.4,18,WARMUP,0.0849666258397349,0.0,0.100210970464135,0,0,True,False,0
uair,0.4,19,CERTIFIED,0.0852453905938961,0.0443693749844113,0.1269338959212377,0,0,True,False,0
uair,0.4,20,CERTIFIED,0.086404410544544,0.0455283949350592,0.0935302390998594,0,0,True,False,0
uair,0.4,21,CERTIFIED,0.0870503875290564,0.0461743719195716,0.0962025316455696,0,0,True,False,0
uair,0.4,22,CERTIFIED,0.0877141609414975,0.0468381453320127,0.0759493670886076,0,0,True,False,0
uair,0.4,23,CERTIFIED,0.088454292418732,0.0475782768092472,0.0556962025316455,0,0,True,False,0
uair,0.4,24,CERTIFIED,0.0889488922221302,0.0480728766126454,0.0962025316455696,0,0,True,False,0
uair,0.4,25,CERTIFIED,0.0903865029416866,0.0495104873322018,0.0759493670886076,0,0,True,False,0
uair,0.4,26,CERTIFIED,0.0913600961486793,0.0504840805391945,0.0658227848101266,1,1,True,False,0
uair,0.4,27,CERTIFIED,0.0915673741848168,0.050691358575332,0.1012658227848101,1,1,True,False,0
uair,0.4,28,CERTIFIED,0.0924236308345588,0.051547615225074,0.1075949367088607,1,1,True,False,0
uair,0.4,29,CERTIFIED,0.0930895901747809,0.0522135745652961,0.1139240506329113,1,1,True,False,0
uair,0.4,30,CERTIFIED,0.0931296716375742,0.0522536560280894,0.1202531645569619,1,1,True,False,0
uair,0.4,31,CERTIFIED,0.0929181468307001,0.0520421312212153,0.0759493670886075,1,1,True,False,0
uair,0.4,32,CERTIFIED,0.0915707829653018,0.050694767355817,0.0696202531645569,1,1,True,False,0
uair,0.4,33,CERTIFIED,0.0900131221976104,0.0491371065881256,0.0886075949367088,0,0,True,False,0
uair,0.4,34,CERTIFIED,0.0892296724489122,0.0483536568394274,0.0664556962025316,0,0,True,False,0
uair,0.4,35,CERTIFIED,0.0879675305643868,0.047091514954902,0.1255274261603375,0,0,True,False,0
uair,0.4,36,CERTIFIED,0.0876302358108451,0.0467542202013603,0.1033755274261603,0,0,True,False,0
uair,0.4,37,CERTIFIED,0.0869367254934739,0.0460607098839891,0.110759493670886,0,0,True,False,0
uair,0.4,38,CERTIFIED,0.0859375554623546,0.0450615398528698,0.1255274261603375,0,0,True,False,0
uair,0.4,39,CERTIFIED,0.0856320774520618,0.0528739875649753,0.100210970464135,1,1,True,False,0
uair,0.4,40,CERTIFIED,0.085006533953845,0.0522484440667585,0.0935302390998594,1,1,True,False,0
uair,0.4,41,CERTIFIED,0.0844981653449504,0.0517400754578639,0.1269338959212377,1,1,True,False,0
uair,0.4,42,CERTIFIED,0.0851927950315826,0.0524347051444961,0.1135724331926863,1,1,True,False,0
uair,0.4,43,CERTIFIED,0.0858576532953671,0.0530995634082806,0.1135724331926863,1,1,True,False,0
uair,0.4,44,CERTIFIED,0.0863862485809275,0.053628158693841,0.100210970464135,1,1,True,False,0
uair,0.4,45,CERTIFIED,0.087052516644977,0.0542944267578905,0.0759493670886076,1,1,True,False,0
uair,0.4,46,CERTIFIED,0.0874795146373801,0.0547214247502936,0.0860759493670886,1,1,True,False,0
uair,0.4,47,CERTIFIED,0.0884220160437149,0.0556639261566284,0.0556962025316455,1,1,True,False,0
uair,0.4,48,CERTIFIED,0.0890708321161196,0.0563127422290331,0.060759493670886,1,1,True,False,0
uair,0.4,49,CERTIFIED,0.089769078858603,0.0570109889715165,0.0556962025316455,1,1,False,False,1
uair,0.4,50,RESET,0.089117939018228,0.0,0.0658227848101266,0,0,True,False,0
uair,0.4,51,WARMUP,0.0117726188543363,0.0,0.0147679324894514,0,0,True,False,0
uair,0.4,52,WARMUP,0.011353539945725,0.0,0.0126582278481012,0,0,True,False,0
uair,0.2,0,WARMUP,0.0042335790787372,0.0,0.0075949367088607,0,0,True,False,0
uair,0.2,1,WARMUP,0.0047085309542964,0.0,0.0050632911392405,0,0,True,False,0
uair,0.2,2,WARMUP,0.0051335969959616,0.0,0.0063291139240506,0,0,True,False,0
uair,0.2,3,WARMUP,0.043883357281283,0.0,0.0253164556962025,0,0,True,False,0
uair,0.2,4,WARMUP,0.0442128112173342,0.0,0.0126582278481012,0,0,True,False,0
uair,0.2,5,WARMUP,0.0443798230692057,0.0,0.0316455696202531,0,0,True,False,0
uair,0.2,6,WARMUP,0.0444403521644778,0.0,0.0253164556962025,0,0,True,False,0
uair,0.2,7,WARMUP,0.0443988169556518,0.0,0.0379746835443037,0,0,True,False,0
uair,0.2,8,WARMUP,0.0442301717592978,0.0,0.0569620253164556,0,0,True,False,0
uair,0.2,9,WARMUP,0.0440547962906761,0.0,0.0443037974683544,0,0,True,False,0
uair,0.2,10,WARMUP,0.0437084957911205,0.0,0.0443037974683544,0,0,True,False,0
uair,0.2,11,WARMUP,0.0432464850011928,0.0,0.0516877637130801,0,0,True,False,0
uair,0.2,12,WARMUP,0.0428276809455541,0.0,0.0295358649789029,0,0,True,False,0
uair,0.2,13,WARMUP,0.0423348178884925,0.0,0.0664556962025316,0,0,True,False,0
uair,0.2,14,WARMUP,0.0419953623405911,0.0,0.0590717299578058,0,0,True,False,0
uair,0.2,15,WARMUP,0.0417679050696397,0.0,0.020042194092827,0,0,True,False,0
uair,0.2,16,WARMUP,0.0413498186510464,0.0,0.0534458509142053,0,0,True,False,0
uair,0.2,17,WARMUP,0.0411911351822593,0.0,0.0467651195499296,0,0,True,False,0
uair,0.2,18,WARMUP,0.0412569370329103,0.0,0.040084388185654,0,0,True,False,0
